日期,id,车型,制造商,价格范围,销量
2024-03,5306,深蓝SL03,深蓝汽车,11.49-16.39万,4311
2024-03,100,奥迪Q3,奥迪,18.40-33.58万,4164
2024-03,3094,科鲁泽,雪佛兰,9.49-10.89万,4146
2024-03,4635,欧拉好猫,欧拉,9.38-12.38万,4132
2024-03,4838,宝马i3,宝马,19.39-25.19万,4069
2024-03,8830,银河L7,吉利银河,11.37-15.77万,4016
2024-03,1291,五菱荣光,五菱汽车,4.09-4.75万,3993
2024-03,6294,小鹏X9,小鹏汽车,34.48-40.48万,3946
2024-03,146,宝马5系,宝马,30.59-52.59万,3874
2024-03,1977,探歌,大众,10.79-12.87万,3780
2024-03,5858,格瑞维亚,丰田,29.98-41.68万,3771
2024-03,2843,蔚来ES6,蔚来,33.80-39.60万,3729
2024-03,6359,红旗HS3,红旗,10.58-13.28万,3721
2024-03,352,昂科威,别克,22.99-25.99万,3692
2024-03,4538,宝马iX3,宝马,22.50-26.00万,3659
2024-03,5439,长安欧尚Z6,长安欧尚,8.69-12.09万,3636
2024-03,8859,银河L6,吉利银河,7.98-14.98万,3628
2024-03,6298,iCAR 03,iCAR,9.48-15.48万,3602
2024-03,8884,豹5,方程豹,22.98-32.98万,3550
2024-03,8958,长安启源A07,长安启源,11.49-14.99万,3479
2024-03,267,奔腾B70,奔腾,9.88-13.79万,3456
2024-03,3172,捷达VA3,捷达,6.28-8.98万,3452
2024-03,2849,捷途X90,捷途,13.99-17.29万,3426
2024-03,6211,豪越L,吉利汽车,10.99-15.39万,3381
2024-03,4586,ID.4 CROZZ,大众,13.99-23.36万,3333
2024-03,3928,奔驰GLB,奔驰,31.19-36.79万,3310
2024-03,1151,奇骏,日产,13.13-26.29万,3283
2024-03,6067,理想MEGA,理想汽车,52.98万,3229
2024-03,164,北京越野BJ40,北京越野,13.98-26.99万,3212
2024-03,445,菱智,东风风行,5.99-9.99万,3206
2024-03,9225,智界S7,智界,22.98-34.98万,3197
2024-03,5257,QQ冰淇淋,奇瑞新能源,2.59-5.29万,3186
2024-03,8834,阿维塔 12,阿维塔,26.99-70.00万,3106
2024-03,10270,坦克400 Hi4-T,坦克,28.58-28.98万,3060
2024-03,8788,皓瀚,东风风神,8.99-12.99万,3014
2024-03,3365,奕炫,东风风神,6.49-10.68万,3011
2024-03,1281,沃尔沃S90,沃尔沃,27.90-50.59万,2990
2024-03,5830,坦克500 Hi4-T,坦克,33.50-34.50万,2948
2024-03,6227,瑞虎9,奇瑞,13.79-18.89万,2932
2024-03,1094,瑞虎7,奇瑞,6.99-12.98万,2855
2024-03,2928,缤瑞,吉利汽车,7.48-9.48万,2824
2024-03,4272,零跑T03,零跑汽车,5.39-6.52万,2784
2024-03,5924,岚图梦想家 PHEV,岚图,32.99-63.99万,2764
2024-03,5244,捷途大圣,捷途,7.99-12.19万,2748
2024-03,336,标致408,标致,8.07-9.67万,2745
2024-03,1014,马自达3 昂克赛拉,马自达,8.99-14.19万,2737
2024-03,2875,英仕派,本田,18.28-22.98万,2710
2024-03,4840,皇冠陆放,丰田,28.48-33.28万,2709
2024-03,31,MG5,名爵,5.79-7.59万,2651
2024-03,9118,智己LS6,智己汽车,20.99-28.29万,2630
2024-03,1016,马自达CX-5,马自达,12.58-19.78万,2627
2024-03,5827,五菱佳辰,五菱汽车,6.48-9.78万,2587
2024-03,1322,途胜,现代,15.98-22.58万,2555
2024-03,8858,银河E8,吉利银河,14.08-20.08万,2541
2024-03,4302,奥迪A7L,奥迪,41.87-66.62万,2527
2024-03,6206,蓝山,魏牌,27.38-32.68万,2522
2024-03,416,大众CC,大众,17.49-22.49万,2500
2024-03,3041,荣威i5,荣威,4.99-7.19万,2494
2024-03,1292,五菱之光,五菱汽车,3.51-3.79万,2467
2024-03,3276,捷达VS7,捷达,8.79-12.39万,2385
2024-03,1323,现代ix35,现代,12.18-16.78万,2380
2024-03,6036,本田HR-V,本田,15.99-22.89万,2362
2024-03,5929,揽巡,大众,18.29-23.99万,2362
2024-03,4760,岚图FREE,岚图,21.89-24.69万,2345
2024-03,1594,哈弗M6,哈弗,7.19-9.29万,2318
2024-03,5388,领睿,福特,11.88-16.18万,2266
2024-03,9636,坦克700 Hi4-T,坦克,42.80-70.00万,2235
2024-03,6233,探索06,奇瑞,8.49-15.49万,2233
2024-03,5409,蔚来ET5,蔚来,29.80-35.60万,2214
2024-03,9126,蔚来ET5T,蔚来,29.80-35.60万,2202
2024-03,5857,长安欧尚Z6 iDD新能源,长安欧尚,12.58-14.58万,2195
2024-03,37,MG7,名爵,10.78-16.39万,2191
2024-03,6204,蓝电E5,蓝电,9.98-15.19万,2185
2024-03,291,奥德赛,本田,17.58-37.98万,2174
2024-03,1143,骐达TIIDA,日产,7.99-10.59万,2172
2024-03,5982,五菱星驰,五菱汽车,5.08-7.98万,2121
2024-03,5059,金海狮,SRM鑫源,6.09-10.59万,2107
2024-03,4861,奔腾NAT,奔腾,13.98-16.48万,2104
2024-03,1081,艾瑞泽5,奇瑞,5.39-7.59万,2093
2024-03,9113,哈弗猛龙PHEV,哈弗,15.38-18.38万,2091
2024-03,288,缤智,本田,10.49-12.49万,2067
2024-03,5048,凡尔赛C5 X,雪铁龙,12.67-16.97万,2065
2024-03,9184,传祺E8 PHEV,广汽传祺,21.68-23.88万,2055
2024-03,585,锐界,福特,19.88-29.18万,2033
2024-03,4537,航海家,林肯,27.08-41.38万,2006
2024-03,5339,威飒,丰田,17.48-26.18万,1997
2024-03,283,飞度,本田,8.18-10.38万,1994
2024-03,4258,ID.4 X,大众,13.99-22.34万,1933
2024-03,5106,零跑C01,零跑汽车,12.61-14.81万,1904
2024-03,391,Polo,大众,6.59-9.99万,1887
2024-03,3052,长安CS35 PLUS,长安,6.99-8.19万,1867
2024-03,244,威霆,奔驰,29.38-38.68万,1861
2024-03,282,艾力绅,本田,27.98-33.18万,1849
2024-03,3455,比亚迪e2,比亚迪,8.98-14.78万,1811
2024-03,4078,探影,大众,9.39-9.69万,1773
2024-03,6363,极狐 阿尔法T5,ARCFOX极狐,11.98-16.80万,1765
2024-03,6209,逸达,长安,6.99-9.59万,1758
2024-03,3437,揽境,大众,20.19-30.19万,1638
2024-03,3066,途铠,大众,8.39-12.99万,1632
2024-03,4388,悦虎,大运,6.38-8.70万,1630
2024-03,861,凯迪拉克XT5,凯迪拉克,23.59-45.27万,1618
2024-03,4284,探险者,福特,30.98-39.98万,1610
2024-03,3352,小鹏P7,小鹏汽车,19.99-22.49万,1605
2024-03,279,本田XR-V,本田,11.99-13.99万,1604
2024-03,8967,星途瑶光C-DM,星途,13.99-21.99万,1592
2024-03,9208,哪吒AYA,哪吒汽车,6.58-8.08万,1564
2024-03,1279,沃尔沃S60,沃尔沃,18.90-38.49万,1541
2024-03,5090,哪吒S,哪吒汽车,15.48-22.48万,1532
2024-03,4794,奔腾T55,奔腾,8.59-10.49万,1523
2024-03,993,揽胜极光,路虎,39.28-47.58万,1521
2024-03,1655,东风风神E70,东风风神,14.28-15.38万,1520
2024-03,9689,元UP,比亚迪,8.68-11.98万,1517
2024-03,1456,逸动EV,长安,14.99万,1502
2024-03,616,传祺GS4,广汽传祺,8.98-10.08万,1497
2024-03,4787,影豹,广汽传祺,9.30-15.00万,1496
2024-03,292,冠道,本田,18.98-27.98万,1494
2024-03,5037,五菱星辰,五菱汽车,6.38-9.28万,1491
2024-03,5817,吉利几何E萤火虫,吉利几何,5.98-8.48万,1489
2024-03,4792,星途凌云,星途,11.77-15.49万,1488
2024-03,4357,蔚来EC6,蔚来,35.80-41.60万,1485
2024-03,8930,曹操60,曹操汽车,12.98-16.98万,1482
2024-03,3157,吉利几何A,吉利几何,11.98-12.98万,1481
2024-03,1101,小蚂蚁,奇瑞新能源,5.59-7.29万,1479
2024-03,8895,小鹏G6,小鹏汽车,17.68-19.88万,1473
2024-03,4783,长安UNI-K,长安,12.99-15.99万,1437
2024-03,4334,奥迪Q4 e-tron,奥迪,19.50-36.70万,1421
2024-03,3981,冒险家,林肯,18.88-29.08万,1418
2024-03,5468,影酷,广汽传祺,11.18-13.98万,1411
2024-03,347,君越,别克,17.99-23.99万,1410
2024-03,1182,荣威RX5,荣威,7.49-15.59万,1402
2024-03,4582,荣威i6 MAX EV,荣威,15.28-18.18万,1401
2024-03,5461,小鹏G9,小鹏汽车,24.88-27.88万,1393
2024-03,4426,AION V,埃安,12.18-18.18万,1377
2024-03,9924,五菱缤果PLUS,五菱汽车,7.58-8.98万,1375
2024-03,9125,荣威D7 EV,荣威,12.98-18.08万,1343
2024-03,5978,凯迪拉克GT4,凯迪拉克,14.99-23.97万,1336
2024-03,9173,荣威D7 DMH,荣威,7.98-9.98万,1322
2024-03,768,瑞风M3,江淮瑞风,6.58-12.79万,1287
2024-03,3334,锐际,福特,11.98-16.98万,1267
2024-03,5308,阿维塔 11,阿维塔,27.99-42.99万,1260
2024-03,4355,红旗H9,红旗,23.28-44.28万,1238
2024-03,4160,威然,大众,19.99-29.99万,1236
2024-03,245,奔驰V级,奔驰,47.88-66.98万,1223
2024-03,9349,eπ007,东风奕派,11.99-15.56万,1220
2024-03,8808,风云A8,奇瑞风云,7.99-10.99万,1191
2024-03,9261,纳米01,东风纳米,6.58-10.18万,1188
2024-03,5886,锐胜王牌M7,北京汽车制造厂,6.18-15.38万,1172
2024-03,2984,大通G50,上汽大通MAXUS,7.68-13.98万,1170
2024-03,1092,瑞虎3x,奇瑞,4.99-6.19万,1139
2024-03,1579,劲客,日产,7.98-9.38万,1124
2024-03,5847,护卫舰07,比亚迪,16.98-25.98万,1120
2024-03,617,传祺GS8,广汽传祺,15.48-24.08万,1104
2024-03,6235,仰望U8,仰望,109.80万,1090
2024-03,1738,瑞虎5x,奇瑞,5.59-7.89万,1082
2024-03,5417,红旗H6,红旗,13.58-19.58万,1078
2024-03,1475,欧诺S,长安凯程,4.69-5.44万,1060
2024-03,5322,smart精灵#1,smart,15.49-28.49万,1041
2024-03,4311,炫界,凯翼,6.39-9.49万,1035
2024-03,2963,奥迪Q2L,奥迪,12.98-19.00万,1027
2024-03,6311,昊铂GT,昊铂,20.39-21.99万,1025
2024-03,2971,凯迪拉克XT4,凯迪拉克,15.97-20.57万,1016
2024-03,1820,秦EV,比亚迪,15.58-16.98万,1010
2024-03,5557,皓极,东风风神,11.99-14.69万,1005
2024-03,9343,探陆,日产,20.98-27.18万,995
2024-03,4986,凌放HARRIER,丰田,19.18-27.58万,994
2024-03,4313,发现运动版,路虎,38.83-39.99万,966
2024-03,4981,元Pro,比亚迪,7.98-9.78万,964
2024-03,215,奔驰GLA,奔驰,29.99-34.69万,950
2024-03,6087,传祺E9 PHEV,广汽传祺,29.98-40.98万,947
2024-03,5440,林肯Z,林肯,18.88-31.58万,944
2024-03,2151,红旗HS7,红旗,20.08-28.08万,929
2024-03,1729,奔驰EQA,奔驰,32.20万,912
2024-03,6147,锐程PLUS,长安,8.49-10.79万,905
2024-03,6070,狮铂拓界,起亚,12.38-23.78万,879
2024-03,6271,别克E5,别克,16.99-21.39万,877
2024-03,6124,哈弗二代大狗PHEV,哈弗,12.28-15.38万,876
2024-03,9454,星瑞L,吉利汽车,11.97-13.97万,861
2024-03,1116,起亚K3,起亚,8.19-11.29万,853
2024-03,5034,库斯途,现代,17.18-22.08万,851
2024-03,5579,海豹,比亚迪,16.78-23.98万,841
2024-03,6336,启辰大V DD-i,启辰,9.89-14.99万,840
2024-03,5935,世纪,别克,46.99-68.99万,838
2024-03,9312,哪吒X,哪吒汽车,8.98-12.48万,824
2024-03,4353,长安UNI-T,长安,9.99-12.99万,816
2024-03,4416,奔奔E-Star,长安欧尚,7.99万,814
2024-03,1622,领克01,领克,12.58-16.68万,808
2024-03,1616,蔚来ES8,蔚来,49.80-59.80万,802
2024-03,281,本田UR-V,本田,24.68-32.98万,785
2024-03,6080,吉利几何G6,吉利几何,11.98-18.28万,784
2024-03,1636,丰田C-HR,丰田,15.28-19.28万,770
2024-03,5968,纳米BOX,东风纳米,4.87-7.47万,767
2024-03,5871,创维HT-i,创维汽车,8.98-31.68万,757
2024-03,4535,荣威iMAX8,荣威,16.58-23.58万,752
2024-03,2890,奕跑,起亚,5.88-7.28万,745
2024-03,3142,迈腾GTE,大众,18.69-20.19万,742
2024-03,4654,风行T5 EVO,东风风行,9.99-13.99万,740
2024-03,6160,悦也,宝骏,5.58-8.98万,739
2024-03,5153,启辰大V,启辰,9.98-12.88万,738
2024-03,3351,启辰D60 EV,启辰,13.98-14.78万,734
2024-03,9346,捷途山海L9,捷途,14.99-21.29万,729
2024-03,3478,蔚来ET7,蔚来,42.80-51.60万,713
2024-03,5953,星途瑶光,星途,12.98-18.68万,693
2024-03,3077,唐EV,比亚迪,21.98-26.98万,689
2024-03,2880,吉利ICON,吉利汽车,9.19-11.39万,687
2024-03,6321,哈弗H5,哈弗,12.28-15.78万,676
2024-03,9167,岚图追光 PHEV,岚图,23.28-25.78万,669
2024-03,2820,风行T5,东风风行,6.79-13.99万,668
2024-03,6313,马自达CX-50行也,马自达,15.98-23.98万,667
2024-03,3932,奔驰EQB,奔驰,35.20-42.80万,666
2024-03,5283,领克09 EM-P,领克,27.48-31.48万,664
2024-03,8946,ID.7 VIZZION,大众,19.77-23.27万,660
2024-03,6272,smart精灵#3,smart,16.49-28.99万,659
2024-03,8803,奔腾T90,奔腾,10.88-13.98万,651
2024-03,5443,魔方,北京汽车,9.99-13.19万,648
2024-03,3355,沃尔沃XC40,沃尔沃,18.50-35.48万,648
2024-03,1810,风行S50 EV,东风风行,15.09-16.99万,644
2024-03,798,捷豹XFL,捷豹,43.99-48.79万,644
2024-03,5992,标致408X,标致,13.17-15.77万,640
2024-03,859,凯迪拉克CT6,凯迪拉克,27.97-38.97万,626
2024-03,6303,高山,魏牌,33.58-40.58万,625
2024-03,5912,ZR-V 致在,本田,10.69-17.59万,625
2024-03,2813,风光ix5,东风风光,9.98-16.59万,624
2024-03,8934,赛图斯,起亚,8.59-12.59万,611
2024-03,3720,星途揽月,星途,16.99-19.99万,602
2024-03,4503,凌宝BOX,凌宝汽车,3.98-6.88万,589
2024-03,4989,奥迪Q5L Sportback,奥迪,30.50-42.98万,587
2024-03,4086,艾瑞泽e,奇瑞新能源,15.28-15.78万,584
2024-03,1760,荣威Ei5,荣威,15.28-16.68万,577
2024-03,5004,小鹏P5,小鹏汽车,15.69-17.49万,575
2024-03,436,风光580,东风风光,7.99-12.99万,564
2024-03,9131,极石01,极石汽车,28.49-34.49万,563
2024-03,1789,捷豹XEL,捷豹,32.98-34.18万,556
2024-03,6060,凯翼拾月,凯翼,5.39-9.98万,543
2024-03,9237,起亚EV5,起亚,13.48-24.08万,533
2024-03,6365,雅阁 PHEV,本田,17.58-20.88万,527
2024-03,2989,帕萨特PHEV,大众,19.22-20.11万,520
2024-03,8795,哈弗枭龙MAX,哈弗,暂无报价,516
2024-03,5122,创维EV6,创维汽车,10.98-32.98万,513
2024-03,6328,启辰VX6,启辰,11.49-13.99万,505
2024-03,9187,传祺ES9 PHEV,广汽传祺,22.98-26.98万,504
2024-03,4990,奥迪Q3 Sportback,奥迪,19.60-34.10万,502
2024-03,5387,本田e:NS1,本田,17.50-21.80万,498
2024-03,9345,昊铂HT,昊铂,22.99-32.99万,494
2024-03,8965,星纪元ES,星途,15.28-29.99万,490
2024-03,735,帝豪EV,吉利几何,15.98-16.98万,489
2024-03,5878,ZEEKR 009,极氪,43.90-78.90万,488
2024-03,8897,钇为3,江淮钇为,6.99-12.79万,484
2024-03,1712,风光S560,东风风光,6.79-7.89万,483
2024-03,4759,领裕,福特,15.38-20.18万,475
2024-03,4542,远志M1,大运,17.48-31.88万,459
2024-03,4425,探岳X,大众,16.79-19.79万,455
2024-03,4569,凯捷Victory,五菱汽车,8.58-14.98万,449
2024-03,4340,领克06 EM-P,领克,13.38-14.28万,445
2024-03,4901,五菱征程,五菱汽车,6.98-9.08万,443
2024-03,5802,风行雷霆,东风风行,9.98-22.99万,439
2024-03,4730,本田CR-V PHEV,本田,22.59-26.99万,434
2024-03,5474,瑞风E3,江淮瑞风,13.99-20.88万,430
2024-03,5898,小麒麟,江铃集团新能源,4.99-5.19万,422
2024-03,4796,凌尚,丰田,10.58-13.58万,420
2024-03,5813,奔驰EQE,奔驰,47.80-62.70万,411
2024-03,9668,广汽丰田铂智4X,丰田,16.98-23.88万,409
2024-03,1211,大通G10,上汽大通MAXUS,10.30-18.48万,409
2024-03,5561,北京越野BJ60,北京越野,23.98-28.58万,408
2024-03,5842,腾势D9 EV,腾势,34.98-46.98万,401
2024-03,5364,奥迪Q6,奥迪,46.76-61.56万,400
2024-03,5896,五菱Air ev晴空,五菱汽车,5.78-6.98万,397
2024-03,5343,问界M5,AITO,22.98-27.98万,395
2024-03,5002,奥迪Q5 e-tron,奥迪,29.85-43.25万,390
2024-03,9486,江淮X8 PLUS,江淮汽车,8.98-17.98万,389
2024-03,5238,坦克500,坦克,33.50-39.50万,388
2024-03,5089,合创Z03,合创汽车,13.48-18.28万,388
2024-03,6056,凯翼昆仑,凯翼,9.89-15.99万,386
2024-03,4422,北京X7,北京汽车,11.99-13.99万,382
2024-03,4339,飞行家,林肯,40.58-66.88万,377
2024-03,5819,蔚来ES7,蔚来,43.80-51.80万,372
2024-03,5832,Polestar 4,Polestar极星,33.99-39.99万,369
2024-03,5081,领克09,领克,22.78-23.48万,368
2024-03,6253,ZEEKR X,极氪,14.90-19.90万,365
2024-03,1792,沃尔沃XC60 PHEV,沃尔沃,39.09-60.39万,365
2024-03,1628,启辰D60,启辰,8.88-9.98万,362
2024-03,6208,奔驰EQE SUV,奔驰,48.60-63.06万,361
2024-03,1318,索纳塔,现代,13.98-18.68万,361
2024-03,5389,风光MINIEV,东风风光,3.26-5.91万,358
2024-03,4180,柯米克GT,斯柯达,11.99万,357
2024-03,5053,欧拉闪电猫,欧拉,18.98-26.98万,356
2024-03,6224,蔚来EC7,蔚来,45.80-54.80万,349
2024-03,653,哈弗H9,哈弗,17.49-23.09万,340
2024-03,4320,五菱荣光EV,五菱汽车,10.88-11.88万,336
2024-03,1245,柯迪亚克,斯柯达,19.19-24.39万,334
2024-03,5416,岚图梦想家 EV,岚图,33.99-46.99万,331
2024-03,9029,云朵,宝骏,9.58-14.58万,328
2024-03,3164,凯迪拉克XT6,凯迪拉克,34.99-55.27万,324
2024-03,1243,速派,斯柯达,11.99-13.99万,321
2024-03,5895,ARIYA 艾睿雅,日产,14.49-22.79万,314
2024-03,5390,风光380,东风风光,5.28-6.08万,311
2024-03,5828,MG4 EV,名爵,10.98-18.68万,309
2024-03,8942,宝马iX1,宝马,16.79-20.79万,308
2024-03,5872,帝豪L HiP,吉利汽车,8.98-9.98万,306
2024-03,5151,枫叶60s,睿蓝汽车,14.98-15.98万,299
2024-03,1406,森雅R7,一汽,7.98-8.98万,288
2024-03,437,风光330,东风风光,4.19-6.88万,283
2024-03,8975,江淮QX PHEV,江淮汽车,8.99-19.69万,273
2024-03,1123,智跑,起亚,10.48-12.28万,273
2024-03,9792,爱跑,江淮钇为,15.29-18.99万,271
2024-03,4961,ID.6 CROZZ,大众,19.59-27.39万,264
2024-03,1642,天逸 C5 AIRCROSS,雪铁龙,13.27-17.77万,259
2024-03,1355,迈锐宝XL,雪佛兰,17.59-21.99万,259
2024-03,2889,菲斯塔,现代,13.88-15.48万,253
2024-03,5905,红旗HQ9,红旗,35.88-53.88万,251
2024-03,5818,荣威iMAX8 EV,荣威,25.98-35.98万,248
2024-03,1661,柯珞克,斯柯达,14.99-15.49万,242
2024-03,4801,亚洲狮,丰田,14.18-17.98万,239
2024-03,4663,本田LIFE,本田,9.78-11.28万,234
2024-03,9032,五菱星云,五菱汽车,8.08-9.48万,233
2024-03,340,标致4008,标致,12.97-13.97万,232
2024-03,9181,帕拉丁,东风风度,16.98-26.18万,231
2024-03,573,途睿欧,福特,19.96-25.00万,227
2024-03,3083,星途追风,星途,10.99-15.28万,223
2024-03,2827,奕泽IZOA,丰田,14.98-18.98万,222
2024-03,2167,嘉际,吉利汽车,10.97-14.28万,219
2024-03,5923,长安UNI-V 智电iDD,长安,10.79-11.99万,215
2024-03,2937,沃尔沃S90 PHEV,沃尔沃,34.90-61.39万,214
2024-03,6312,哪吒GT,哪吒汽车,18.88-22.68万,209
2024-03,5067,EVOS,福特,15.98-21.98万,209
2024-03,4182,凯迪拉克CT4,凯迪拉克,21.97-25.97万,209
2024-03,9179,极狐 阿尔法S5,ARCFOX极狐,11.98-17.68万,207
2024-03,5385,凌宝Uni,凌宝汽车,2.98-3.98万,207
2024-03,4870,智己L7,智己汽车,29.19-57.88万,202
2024-03,1793,菱智M5 EV,东风风行,14.99-19.69万,199
2024-03,4209,VGV U70,中国重汽VGV,7.79-11.89万,198
2024-03,4080,昂科旗,别克,29.99-35.99万,197
2024-03,1359,探界者,雪佛兰,18.49-23.99万,195
2024-03,5162,欧萌达,奇瑞,12.99万,193
2024-03,1183,荣威eRX5,荣威,13.59-14.79万,190
2024-03,4703,风光500,东风风光,6.18-8.58万,186
2024-03,3710,CLEVER,荣威,5.20万,182
2024-03,3001,途观L PHEV,大众,21.61-22.70万,180
2024-03,6360,腾势N7,腾势,23.98-32.98万,173
2024-03,4196,开拓者,雪佛兰,19.49-26.69万,173
2024-03,6362,别克E4,别克,15.99-22.99万,170
2024-03,4894,ID.6 X,大众,19.39-22.79万,170
2024-03,5997,睿蓝7,睿蓝汽车,11.57-17.37万,168
2024-03,4869,智己LS7,智己汽车,28.98-45.98万,168
2024-03,337,标致508L,标致,14.67-19.07万,159
2024-03,6137,飞凡F7,飞凡汽车,18.99-30.99万,157
2024-03,4867,摩卡PHEV,魏牌,23.18-23.88万,157
2024-03,4076,比亚迪e3,比亚迪,15.48万,157
2024-03,6003,睿蓝9,睿蓝汽车,15.99-19.79万,155
2024-03,5250,MG ONE,名爵,8.78-10.98万,155
2024-03,4980,飞凡R7,飞凡汽车,18.99-22.99万,153
2024-03,4081,雪佛兰畅巡,雪佛兰,18.29-19.79万,150
2024-03,3028,易至EV3,江铃集团新能源,5.28-6.68万,147
2024-03,6069,合创A06,合创汽车,13.98-26.98万,146
2024-03,4391,e爱丽舍,东风富康,12.98-13.98万,141
2024-03,1126,嘉华,起亚,22.89-27.99万,139
2024-03,5063,大家9 EV,上汽大通MAXUS,25.39-40.39万,138
2024-03,4638,比亚迪D1,比亚迪,16.08-16.98万,135
2024-03,5472,合创V09,合创汽车,31.88-43.88万,128
2024-03,4839,皓影 PHEV,本田,17.59-21.99万,128
2024-03,6356,极狐 考拉,ARCFOX极狐,11.98-15.88万,123
2024-03,5297,欧拉芭蕾猫,欧拉,14.98-17.98万,123
2024-03,8947,红旗EH7,红旗,17.98-25.98万,121
2024-03,5565,斯威大虎,SWM斯威汽车,5.99-7.89万,121
2024-03,5386,风行游艇,东风风行,11.99-15.69万,121
2024-03,205,勇士,北京汽车制造厂,10.68-15.98万,116
2024-03,9347,荣威D5X DMH,荣威,9.98-11.68万,113
2024-03,5093,宝骏KiWi EV,宝骏,8.78-10.28万,110
2024-03,4561,MG Cyberster,名爵,31.98-36.58万,109
2024-03,407,途安L,大众,14.68-17.58万,109
2024-03,5033,轩度,凯翼,7.98-9.39万,106
2024-03,5216,长安UNI-K 智电iDD,长安,17.29-20.09万,103
2024-03,4381,马自达CX-30,马自达,9.99-13.99万,101
2024-03,5294,英菲尼迪QX60,英菲尼迪,37.88-51.88万,98
2024-03,1119,起亚K5,起亚,12.38-17.38万,97
2024-03,2816,捷豹E-PACE,捷豹,26.38-32.10万,96
2024-03,5392,e:NP1 极湃1,本田,12.50-16.80万,94
2024-03,5367,炫界Pro EV,凯翼,11.99-17.66万,94
2024-03,8896,英仕派 PHEV,本田,22.98-25.88万,91
2024-03,9224,宝马i5,宝马,30.59-53.99万,90
2024-03,341,标致5008,标致,14.97-20.47万,90
2024-03,4276,启辰星,启辰,12.66-14.96万,88
2024-03,5358,IQ锐歌,凯迪拉克,24.77-41.97万,87
2024-03,1423,英菲尼迪QX50,英菲尼迪,35.08-39.18万,85
2024-04,5952,海鸥,比亚迪,6.68-8.58万,28797
2024-04,4802,秦PLUS DM,比亚迪,7.28-11.38万,27814
2024-04,4363,Model Y,特斯拉,26.35-31.35万,26356
2024-04,1145,轩逸,日产,6.98-14.48万,24270
2024-04,5248,元PLUS,比亚迪,10.98-14.58万,23327
2024-04,3504,宋Pro DM,比亚迪,8.98-13.28万,22491
2024-04,393,朗逸,大众,6.59-10.00万,21117
2024-04,5290,驱逐舰05,比亚迪,7.38-12.28万,20363
2024-04,4865,宋PLUS DM,比亚迪,11.98-17.58万,20209
2024-04,4899,秦PLUS EV,比亚迪,9.98-17.98万,18500
2024-04,398,帕萨特,大众,12.65-20.74万,16033
2024-04,280,本田CR-V,本田,18.59-26.39万,15385
2024-04,6325,问界M9,AITO,46.98-56.98万,15139
2024-04,99,奥迪A6L,奥迪,28.28-50.80万,14750
2024-04,414,速腾,大众,7.79-15.89万,14572
2024-04,5369,锋兰达,丰田,8.78-14.68万,14243
2024-04,3476,星瑞,吉利汽车,9.27-13.57万,13596
2024-04,4857,星越L,吉利汽车,13.27-16.47万,13379
2024-04,546,RAV4荣放,丰田,12.78-19.68万,12664
2024-04,4499,五菱宏光MINIEV,五菱汽车,2.38-9.99万,12445
2024-04,145,宝马3系,宝马,21.49-28.79万,12205
2024-04,5382,卡罗拉锐放,丰田,9.98-15.48万,12063
2024-04,4228,汉DM,比亚迪,15.58-22.58万,11905
2024-04,415,迈腾,大众,14.19-21.69万,11892
2024-04,3101,AION S,埃安,11.88-16.99万,11889
2024-04,276,思域,本田,12.99-18.79万,11837
2024-04,6266,五菱缤果,五菱汽车,5.08-8.48万,11749
2024-04,4540,宋PLUS EV,比亚迪,14.18-17.58万,11600
2024-04,4814,AION Y,埃安,10.98-14.58万,11501
2024-04,5015,ZEEKR 001,极氪,25.90-32.90万,11267
2024-04,2794,瑞虎8,奇瑞,7.99-15.99万,10672
2024-04,6173,理想L7,理想汽车,30.18-35.98万,10666
2024-04,289,雅阁,本田,12.48-18.38万,10569
2024-04,212,奔驰C级,奔驰,33.48-38.06万,10508
2024-04,311,唐DM,比亚迪,16.98-26.98万,10181
2024-04,3196,长安CS75 PLUS,长安,8.99-13.49万,10115
2024-04,5563,捷途旅行者,捷途,11.99-21.99万,10049
